Type,Title,Language_and_Year_of_Movie,Image_src,URL
Web-series,Yudh,"1 Season, 20 Episodes",https://j2apps.s.llnwi.net/is1/media/images/517e105d6ebc6d4f9c259970dc6a5238/16x9/1_5x/4697959675001_720x405_logo.jpg,/show/watch-yudh-series-online-517e105d6ebc6d4f9c259970dc6a5238
Web-series,Famously Filmfare,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/85d3526c4eb164dc7faeb09c844b26a0/16x9/1_5x/test_pic1546255806228.jpg,/show/watch-famously-filmfare-series-online-85d3526c4eb164dc7faeb09c844b26a0
Web-series,Hankaar,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/3c563c9a04e29d2e3422242e2bac6c73/16x9/1_5x/test_pic1541413101586.jpg,/show/watch-hankaar-series-online-3c563c9a04e29d2e3422242e2bac6c73
Web-series,The Great Indian Dysfunctional Family,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/6dc4e6ccbdfe50422ac19f085499d844/16x9/1_5x/test_pic1560772169906.jpg,/show/watch-the-great-indian-dysfunctional-family-series-online-6dc4e6ccbdfe50422ac19f085499d844
Web-series,Little Things,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/f0389c466b7f36133fd7638ea0912deb/16x9/1_5x/test_pic1545039527526.jpg,/show/watch-little-things-series-online-f0389c466b7f36133fd7638ea0912deb
Web-series,Express Yourself,"1 Season, 4 Episodes",https://j2apps.s.llnwi.net/is1/media/images/37944ed6bcc76bf290eb918d6822e974/16x9/1_5x/test_pic1556289601013.jpg,/show/watch-express-yourself-series-online-37944ed6bcc76bf290eb918d6822e974
Web-series,Bollywood Buzzinga,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/d016edc53ed06870430c97de762f7040/16x9/1_5x/test_pic1556872691788.jpg,/show/watch-bollywood-buzzinga-series-online-d016edc53ed06870430c97de762f7040
Web-series,Dil Hi Toh Hai Season 2,"1 Season, 34 Episodes",https://j2apps.s.llnwi.net/is1/media/images/ed8c419126b36a356b9719dea6a55f76/16x9/1_5x/altbalaji_c0b9e4259e77f349b855a28285fca51e.jpg,/show/watch-dil-hi-toh-hai-season-2-series-online-ed8c419126b36a356b9719dea6a55f76
Web-series,Rain,"1 Season, 7 Episodes",https://j2apps.s.llnwi.net/is1/media/images/ca9590b2818ee7008be60a4ef1c36597/16x9/1_5x/test_pic1560854153642.jpg,/show/watch-rain-series-online-ca9590b2818ee7008be60a4ef1c36597
Web-series,F Buddies (Hindi),"1 Season, 8 Episodes",https://j2apps.s.llnwi.net/is1/media/images/09af400897d1d774aa013dd642c85e3a/16x9/1_5x/test_pic1558964434894.jpg,/show/watch-f-buddies-hindi-series-online-09af400897d1d774aa013dd642c85e3a
Web-series,Twisted,"1 Season, 11 Episodes",https://j2apps.s.llnwi.net/is1/media/images/47ec86630f611cc5cf9be0f36e96601c/16x9/1_5x/test_pic1560854126193.jpg,/show/watch-twisted-series-online-47ec86630f611cc5cf9be0f36e96601c
Web-series,Black Coffee,"1 Season, 7 Episodes",https://j2apps.s.llnwi.net/is1/media/images/8de563088778307049366eaa3e78c767/16x9/1_5x/test_pic1539172775918.jpg,/show/watch-black-coffee-series-online-8de563088778307049366eaa3e78c767
Web-series,LoveBytes,"1 Season, 26 Episodes",https://j2apps.s.llnwi.net/is1/media/images/c42fce23538e3ad8f96ca1f3886cd32a/16x9/1_5x/4615507376001_480x270_logo.jpg,/show/watch-lovebytes-series-online-c42fce23538e3ad8f96ca1f3886cd32a
Web-series,#LoveBytes 2,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/2bdf0252bcb67c501ddac50984c98a2b/16x9/1_5x/test_pic1551178712560.jpg,/show/watch-lovebytes-2-series-online-2bdf0252bcb67c501ddac50984c98a2b
Web-series,Married Woman Diaries,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/2e44207f82b414c0ce11cff3b9f91fa2/16x9/1_5x/test_pic1551179482294.jpg,/show/watch-married-woman-diaries-series-online-2e44207f82b414c0ce11cff3b9f91fa2
Web-series,Married Woman Diaries Phase 2,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/b01db446c883d875e6f25f9dc7dd43a3/16x9/1_5x/test_pic1551180261628.jpg,/show/watch-married-woman-diaries-phase-2-series-online-b01db446c883d875e6f25f9dc7dd43a3
Web-series,Love Platter...Serves Two,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/7b52b857e400cc51bc6c63c175392377/16x9/1_5x/5449114705001_1920x1080_logo.jpg,/show/watch-love-platterserves-two-series-online-7b52b857e400cc51bc6c63c175392377
Web-series,Maaya - Slave of Her Desires,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/6b9e79f290a4ed04de94c2b9347e23bf/16x9/1_5x/test_pic1554114277493.jpg,/show/watch-maaya-slave-of-her-desires-series-online-6b9e79f290a4ed04de94c2b9347e23bf
Web-series,Powder,"1 Season, 26 Episodes",https://j2apps.s.llnwi.net/is1/media/images/5ee04f249a481623b82f2b5bf7944fc8/16x9/1_5x/test_pic1559302804162.jpg,/show/watch-powder-series-online-5ee04f249a481623b82f2b5bf7944fc8
Web-series,Rain,"1 Season, 7 Episodes",https://j2apps.s.llnwi.net/is1/media/images/ca9590b2818ee7008be60a4ef1c36597/16x9/1_5x/test_pic1560854153642.jpg,/show/watch-rain-series-online-ca9590b2818ee7008be60a4ef1c36597
Web-series,Twisted,"1 Season, 11 Episodes",https://j2apps.s.llnwi.net/is1/media/images/47ec86630f611cc5cf9be0f36e96601c/16x9/1_5x/test_pic1560854126193.jpg,/show/watch-twisted-series-online-47ec86630f611cc5cf9be0f36e96601c
Web-series,Drishtibhram,"1 Season, 9 Episodes",https://j2apps.s.llnwi.net/is1/media/images/478466fc92aab29eebfaedf9910c321f/16x9/1_5x/test_pic1560772645866.jpg,/show/watch-drishtibhram-series-online-478466fc92aab29eebfaedf9910c321f
Web-series,Tantra,"1 Season, 33 Episodes",https://j2apps.s.llnwi.net/is1/media/images/ee062efc388dd17dffc97efafc5683c7/16x9/1_5x/test_pic1560941613113.jpg,/show/watch-tantra-series-online-ee062efc388dd17dffc97efafc5683c7
Web-series,Hadh,"1 Season, 9 Episodes",https://j2apps.s.llnwi.net/is1/media/images/dd5f1b4bda76ab8ad4a07390b41e9c4a/16x9/1_5x/test_pic1537791596493_logo.jpg,/show/watch-hadh-series-online-dd5f1b4bda76ab8ad4a07390b41e9c4a
Web-series,Hankaar,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/3c563c9a04e29d2e3422242e2bac6c73/16x9/1_5x/test_pic1541413101586.jpg,/show/watch-hankaar-series-online-3c563c9a04e29d2e3422242e2bac6c73
Web-series,Presage,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/ba68b0e1ce1c906a55e3b0cb5fed0547/16x9/1_5x/test_pic1551682476438.jpg,/show/watch-presage-series-online-ba68b0e1ce1c906a55e3b0cb5fed0547
Web-series,Phir Se Ramsay ,"1 Season, 7 Episodes",https://j2apps.s.llnwi.net/is1/media/images/1fa1249e98c30d2c6edf21713390f00c/16x9/1_5x/test_pic1560772146304.jpg,/show/watch-phir-se-ramsay-series-online-1fa1249e98c30d2c6edf21713390f00c
Web-series,Tanlines,"1 Season, 13 Episodes",https://j2apps.s.llnwi.net/is1/media/images/b761be229de144bc834a3762d68a2c41/16x9/1_5x/test_pic1538752266327.jpg,/show/watch-tanlines-series-online-b761be229de144bc834a3762d68a2c41
Web-series,Puncchbeat,"1 Season, 13 Episodes",https://j2apps.s.llnwi.net/is1/media/images/ef93328898edc20f186e496cfa61f46a/16x9/1_5x/altbalaji_7da87313f87591b42440c675988bbc8b.jpg,/show/watch-puncchbeat-series-online-ef93328898edc20f186e496cfa61f46a
Web-series,Adulting,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/3f6e9d5138da338a229224e26f312dd5/16x9/1_5x/test_pic1545039220668.jpg,/show/watch-adulting-series-online-3f6e9d5138da338a229224e26f312dd5
Web-series,Little Things,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/f0389c466b7f36133fd7638ea0912deb/16x9/1_5x/test_pic1545039527526.jpg,/show/watch-little-things-series-online-f0389c466b7f36133fd7638ea0912deb
Web-series,ImMature,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/00fefdd91f5216e6ebd9a7bfb68cb83d/16x9/1_5x/test_pic1558680427022.jpg,/show/watch-immature-series-online-00fefdd91f5216e6ebd9a7bfb68cb83d
Web-series,2by3,"1 Season, 4 Episodes",https://j2apps.s.llnwi.net/is1/media/images/be4d14ba30db9eaeb194b56975a16a46/16x9/1_5x/test_pic1545039168165.jpg,/show/watch-2by3-series-online-be4d14ba30db9eaeb194b56975a16a46
Web-series,Not Fit,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/2531c463e0c18cef0e5b262bd790975c/16x9/1_5x/test_pic1545039035782.jpg,/show/watch-not-fit-series-online-2531c463e0c18cef0e5b262bd790975c
Web-series,"Bisht, Please!","1 Season, 6 Episodes",https://j2apps.s.llnwi.net/is1/media/images/b834346610d5b566185145fc69e77bcd/16x9/1_5x/test_pic1537792979261.jpg,/show/watch-bisht-please-series-online-b834346610d5b566185145fc69e77bcd
Web-series,Tech Conversations With Dad,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/c023c32354fcf894cb063ce1f92ed46b/16x9/1_5x/test_pic1539175609060.jpg,/show/watch-tech-conversations-with-dad-series-online-c023c32354fcf894cb063ce1f92ed46b
Web-series, InMates ,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/28f26ece925a2f25cd130c6aa10539e0/16x9/1_5x/test_pic1537792308376.jpg,/show/watch-inmates-series-online-28f26ece925a2f25cd130c6aa10539e0
Web-series,Virgin Woman Diaries,"2 Seasons, 21 Episodes",https://j2apps.s.llnwi.net/is1/media/images/0318e49d973e7863fe1a123a52b56f2a/16x9/1_5x/test_pic1560772788963.jpg,/show/watch-virgin-woman-diaries-season-2-series-online-0318e49d973e7863fe1a123a52b56f2a
Web-series,Maaya - Slave of Her Desires,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/6b9e79f290a4ed04de94c2b9347e23bf/16x9/1_5x/test_pic1554114277493.jpg,/show/watch-maaya-slave-of-her-desires-series-online-6b9e79f290a4ed04de94c2b9347e23bf
Web-series,Ishq Satrangi,"2 Seasons, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/e78c2428921000b246f1e645dfa91a88/16x9/1_5x/test_pic1560771982117.jpg,/show/watch-ishq-satrangi-series-online-e78c2428921000b246f1e645dfa91a88
Web-series,Maid in India,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/61c8726dd4e78b27ed700884fd8bd51a/16x9/1_5x/test_pic1539174643465.jpg,/show/watch-maid-in-india-series-online-61c8726dd4e78b27ed700884fd8bd51a
Web-series,Aafat ,"1 Season, 6 Episodes",https://j2apps.s.llnwi.net/is1/media/images/91dbb4bb4c0b3d8bb63ec2df25946667/16x9/1_5x/test_pic1558680346953.jpg,/show/watch-aafat-series-online-91dbb4bb4c0b3d8bb63ec2df25946667
Web-series,Alisha,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/48d62c3243a8021091f19466219cdbbb/16x9/1_5x/test_pic1542873590312.jpg,/show/watch-alisha-series-online-48d62c3243a8021091f19466219cdbbb
Web-series,Married Woman Diaries Phase 2,"1 Season, 10 Episodes",https://j2apps.s.llnwi.net/is1/media/images/b01db446c883d875e6f25f9dc7dd43a3/16x9/1_5x/test_pic1551180261628.jpg,/show/watch-married-woman-diaries-phase-2-series-online-b01db446c883d875e6f25f9dc7dd43a3
Web-series,Jahnvi,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/5ff5c6924925a2c01ab1bec4c0ef6c91/16x9/1_5x/test_pic1551682684625.jpg,/show/watch-jahnvi-series-online-5ff5c6924925a2c01ab1bec4c0ef6c91
Web-series,P.A.Gals,"1 Season, 3 Episodes",https://j2apps.s.llnwi.net/is1/media/images/35b9edadc4555d2d577f1bd3bfbd2930/16x9/1_5x/test_pic1532669761762.jpg,/show/watch-pagals-series-online-35b9edadc4555d2d577f1bd3bfbd2930
Web-series,Adulting,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/3f6e9d5138da338a229224e26f312dd5/16x9/1_5x/test_pic1545039220668.jpg,/show/watch-adulting-series-online-3f6e9d5138da338a229224e26f312dd5
Web-series,Deepika Padukone,"S2 E1 | 19 Dec, 2018",https://j2apps.s.llnwi.net/is1/media/images/978d299dc6fcf24498399e7260c12db8/16x9/1_5x/test_pic1554123096534.jpg,/show/watch-famously-filmfare/season-2/deepika-padukone-online-978d299dc6fcf24498399e7260c12db8
Web-series,Ayushmann Khurrana,"S2 E2 | 22 Dec, 2018",https://j2apps.s.llnwi.net/is1/media/images/6b1da9fef68bc31a00013c83a79c1aed/16x9/1_5x/test_pic1554123064908.jpg,/show/watch-famously-filmfare/season-2/ayushmann-khurrana-online-6b1da9fef68bc31a00013c83a79c1aed
Web-series,Janhvi Kapoor,"S2 E3 | 30 Dec, 2018",https://j2apps.s.llnwi.net/is1/media/images/d4dfcf5f1270ebdd15005d2773e052ff/16x9/1_5x/test_pic1554122988352.jpg,/show/watch-famously-filmfare/season-2/janhvi-kapoor-online-d4dfcf5f1270ebdd15005d2773e052ff
Web-series,Aishwarya Rai,"S2 E4 | 6 Jan, 2019",https://j2apps.s.llnwi.net/is1/media/images/99f34576f15792ae1e555e320fe9d5b6/16x9/1_5x/test_pic1554122959096.jpg,/show/watch-famously-filmfare/season-2/aishwarya-rai-online-99f34576f15792ae1e555e320fe9d5b6
Web-series,Ranveer Singh,"S2 E5 | 13 Jan, 2019",https://j2apps.s.llnwi.net/is1/media/images/b8b28430652b0d15cd0dcaf43e282c1a/16x9/1_5x/test_pic1554122931621.jpg,/show/watch-famously-filmfare/season-2/ranveer-singh-online-b8b28430652b0d15cd0dcaf43e282c1a
Web-series,Shahid Kapoor,"S2 E6 | 20 Jan, 2019",https://j2apps.s.llnwi.net/is1/media/images/20bc125620861f49980d1dff5fc3cd1d/16x9/1_5x/test_pic1554122835869.jpg,/show/watch-famously-filmfare/season-2/shahid-kapoor-online-20bc125620861f49980d1dff5fc3cd1d
Web-series,Sara Ali Khan,"S2 E7 | 27 Jan, 2019",https://j2apps.s.llnwi.net/is1/media/images/02ada46360ceb6b33736bbf21db28348/16x9/1_5x/test_pic1554122807386.jpg,/show/watch-famously-filmfare/season-2/sara-ali-khan-online-02ada46360ceb6b33736bbf21db28348
Web-series,Anil Kapoor,"S2 E8 | 3 Feb, 2019",https://j2apps.s.llnwi.net/is1/media/images/79131dcfb4532abf946ce1edd836b81d/16x9/1_5x/test_pic1554122776455.jpg,/show/watch-famously-filmfare/season-2/anil-kapoor-online-79131dcfb4532abf946ce1edd836b81d
Web-series,Vicky Kaushal,"S2 E9 | 10 Feb, 2019",https://j2apps.s.llnwi.net/is1/media/images/1defbe74920a6ca280c8b906e22183ac/16x9/1_5x/test_pic1554122732418.jpg,/show/watch-famously-filmfare/season-2/vicky-kaushal-online-1defbe74920a6ca280c8b906e22183ac
Web-series,Katrina Kaif,"S2 E10 | 17 Feb, 2019",https://j2apps.s.llnwi.net/is1/media/images/d7d845935390e382f8a6a663fa896f9c/16x9/1_5x/test_pic1554122668193.jpg,/show/watch-famously-filmfare/season-2/katrina-kaif-online-d7d845935390e382f8a6a663fa896f9c
Web-series,F Buddies (Hindi),"1 Season, 8 Episodes",https://j2apps.s.llnwi.net/is1/media/images/09af400897d1d774aa013dd642c85e3a/16x9/1_5x/test_pic1558964434894.jpg,/show/watch-f-buddies-hindi-series-online-09af400897d1d774aa013dd642c85e3a
Web-series,Puncchbeat,"1 Season, 13 Episodes",https://j2apps.s.llnwi.net/is1/media/images/ef93328898edc20f186e496cfa61f46a/16x9/1_5x/altbalaji_7da87313f87591b42440c675988bbc8b.jpg,/show/watch-puncchbeat-series-online-ef93328898edc20f186e496cfa61f46a
Web-series,Hey Prabhu!,"1 Season, 6 Episodes",https://j2apps.s.llnwi.net/is1/media/images/aa570b91f931dba6cfefdefdbc2fc4d7/16x9/1_5x/test_pic1560930741991.jpg,/show/watch-hey-prabhu-series-online-aa570b91f931dba6cfefdefdbc2fc4d7
Web-series,TVF Permanent Roommates,"2 Seasons, 11 Episodes",https://j2apps.s.llnwi.net/is1/media/images/e81b9a3779dd0d09fc7b34ff64a79b7a/16x9/1_5x/test_pic1539317347542.jpg,/show/watch-tvf-permanent-roommates-series-online-e81b9a3779dd0d09fc7b34ff64a79b7a
Web-series,A.I.SHA My Virtual Girlfriend ,"3 Seasons, 19 Episodes",https://j2apps.s.llnwi.net/is1/media/images/f585732b0d0c5d14696421fc050a9f99/16x9/1_5x/test_pic1554112384414.jpg,/show/watch-aisha-my-virtual-girlfriend-series-online-f585732b0d0c5d14696421fc050a9f99
Web-series,Black Coffee,"1 Season, 7 Episodes",https://j2apps.s.llnwi.net/is1/media/images/8de563088778307049366eaa3e78c767/16x9/1_5x/test_pic1539172775918.jpg,/show/watch-black-coffee-series-online-8de563088778307049366eaa3e78c767
Web-series,TVF Pitchers,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/b2b9b935832a6b9f7847db70ac36b216/16x9/1_5x/test_pic1536674303915.jpg,/show/watch-tvf-pitchers-series-online-b2b9b935832a6b9f7847db70ac36b216
Web-series,18  Jobseekers,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/a5dbc68d4898ff0d89467b6efb833afa/16x9/1_5x/test_pic1538129494858_logo.jpg,/show/watch-18-jobseekers-series-online-a5dbc68d4898ff0d89467b6efb833afa
Web-series,Dilliwood,"1 Season, 6 Episodes",https://j2apps.s.llnwi.net/is1/media/images/3696c93759658c778f62ead5872b4342/16x9/1_5x/test_pic1551682664036.jpg,/show/watch-dilliwood-series-online-3696c93759658c778f62ead5872b4342
Web-series,Take 3,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/a17dfe26d7603d93e5560e524cc955ae/16x9/1_5x/test_pic1554462804190.jpg,/show/watch-take-3-series-online-a17dfe26d7603d93e5560e524cc955ae
Web-series,Ek Haseena Thi Ek Deewana Tha,"S1 E1 | 1 Jan, 2018",https://j2apps.s.llnwi.net/is1/media/images/88c3be775e82d2d1040122f25866298c/16x9/1_5x/altbalaji_0cfd9f3846d43574352098699da45de4.jpg,/show/watch-apharan/season-1/ek-haseena-thi-ek-deewana-tha-online-88c3be775e82d2d1040122f25866298c
Web-series,Ek Hi Bhool,"S1 E2 | 1 Jan, 2018",https://j2apps.s.llnwi.net/is1/media/images/5a77a3278327e8bdbe7037b923ba9d17/16x9/1_5x/altbalaji_de29fc109de521d4681c2249ac20aa02.jpg,/show/watch-apharan/season-1/ek-hi-bhool-online-5a77a3278327e8bdbe7037b923ba9d17
Web-series,Le Jayenge Le Jayenge,"S1 E3 | 1 Jan, 2018",https://j2apps.s.llnwi.net/is1/media/images/42c2dafeb62e658537f24647cf133dfc/16x9/1_5x/altbalaji_61a601a0ebfdc2f9ff5a98a4233b232a.jpg,/show/watch-apharan/season-1/le-jayenge-le-jayenge-online-42c2dafeb62e658537f24647cf133dfc
Web-series,The Whole Thing Is That Baby Sabse Bada Rupaiya,"S1 E4 | 1 Jan, 2018",https://j2apps.s.llnwi.net/is1/media/images/30289ac6dacdd7bfe4859ddfb41ac93a/16x9/1_5x/altbalaji_8b5bc41e989a8e0e378d2d759ce58b88.jpg,/show/watch-apharan/season-1/the-whole-thing-is-that-baby-sabse-bada-rupaiya-online-30289ac6dacdd7bfe4859ddfb41ac93a
Web-series,Phiroti Ke Khel Main Sabka Katega,"S1 E5 | 1 Jan, 2018",https://j2apps.s.llnwi.net/is1/media/images/920402489613447345e407a5bded109e/16x9/1_5x/altbalaji_48023c598bafb7fc3a7bb57458807738.jpg,/show/watch-apharan/season-1/phiroti-ke-khel-main-sabka-katega-online-920402489613447345e407a5bded109e
Web-series,Dekha Ek Khwab Toh Ye Silsile Hue,"S1 E6 | 1 Jan, 2018",https://j2apps.s.llnwi.net/is1/media/images/6a748f42b38fb22bef86269baf7b6da7/16x9/1_5x/altbalaji_55a04a1621b011e31f58612847d20614.jpg,/show/watch-apharan/season-1/dekha-ek-khwab-toh-ye-silsile-hue-online-6a748f42b38fb22bef86269baf7b6da7
Web-series,Ae.. Ae.. Ae.. Phansa...,"S1 E7 | 1 Jan, 2018",https://j2apps.s.llnwi.net/is1/media/images/e59ff5b58f5d9238f29319a8ed55f20d/16x9/1_5x/altbalaji_092cdf5e6753b3b2873f5e4a08710679.jpg,/show/watch-apharan/season-1/ae-ae-ae-phansa-online-e59ff5b58f5d9238f29319a8ed55f20d
Web-series,Gumnaam Hai Koi Badnaam Hai Koi,"S1 E8 | 1 Jan, 2018",https://j2apps.s.llnwi.net/is1/media/images/55b965b1958deb2e2edec14c2ab00c5a/16x9/1_5x/altbalaji_d56840f6b2b90305c51b57b346af9e30.jpg,/show/watch-apharan/season-1/gumnaam-hai-koi-badnaam-hai-koi-online-55b965b1958deb2e2edec14c2ab00c5a
Web-series,Kati Patang,"S1 E9 | 1 Jan, 2018",https://j2apps.s.llnwi.net/is1/media/images/9965c84baf84c4a21ccee4952b44a869/16x9/1_5x/altbalaji_c66de5e3fbbf22841c713c3b91762dc3.jpg,/show/watch-apharan/season-1/kati-patang-online-9965c84baf84c4a21ccee4952b44a869
Web-series,Aaj Kal Tere Mere Pyaar Ke Charche Har Zubaan Par,"S1 E10 | 1 Jan, 2018",https://j2apps.s.llnwi.net/is1/media/images/70fa6338b331da7c6f4c7918494a23db/16x9/1_5x/altbalaji_f2e877ccafc55814bcf082f62178b7d0.jpg,/show/watch-apharan/season-1/aaj-kal-tere-mere-pyaar-ke-charche-har-zubaan-par-online-70fa6338b331da7c6f4c7918494a23db
Web-series,Episode 1,"S1 E1 | 18 Mar, 2018",https://j2apps.s.llnwi.net/is1/media/images/9b218d4b49c5f907495ae157f5507780/16x9/1_5x/test_pic1531736068344.jpg,/show/watch-official-ceogiri/season-1/episode-1-online-9b218d4b49c5f907495ae157f5507780
Web-series,Episode 2,"S1 E2 | 23 Mar, 2018",https://j2apps.s.llnwi.net/is1/media/images/4184f81e465382afc68a5b5a6c87dff5/16x9/1_5x/test_pic1531736634319.jpg,/show/watch-official-ceogiri/season-1/episode-2-online-4184f81e465382afc68a5b5a6c87dff5
Web-series,Episode 3,"S1 E3 | 31 Mar, 2018",https://j2apps.s.llnwi.net/is1/media/images/6b1e38279e1e7d5e57aa5f15350eccf0/16x9/1_5x/test_pic1531737012263.jpg,/show/watch-official-ceogiri/season-1/episode-3-online-6b1e38279e1e7d5e57aa5f15350eccf0
Web-series,Episode 4,"S1 E4 | 18 Apr, 2018",https://j2apps.s.llnwi.net/is1/media/images/e837d3bd19acd812281e1764b3705626/16x9/1_5x/test_pic1531737279511.jpg,/show/watch-official-ceogiri/season-1/episode-4-online-e837d3bd19acd812281e1764b3705626
Web-series,Episode 5,"S1 E5 | 15 Apr, 2018",https://j2apps.s.llnwi.net/is1/media/images/6b82fe8fa499e2ca1390611ed425c21d/16x9/1_5x/test_pic1531737497077.jpg,/show/watch-official-ceogiri/season-1/episode-5-online-6b82fe8fa499e2ca1390611ed425c21d
Web-series,ImMature,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/00fefdd91f5216e6ebd9a7bfb68cb83d/16x9/1_5x/test_pic1558680427022.jpg,/show/watch-immature-series-online-00fefdd91f5216e6ebd9a7bfb68cb83d
Web-series,Baby Come Naa,"1 Season, 6 Episodes",https://j2apps.s.llnwi.net/is1/media/images/eb8620985dc30491432d7afd2723e59c/16x9/1_5x/test_pic1544008723102.jpg,/show/watch-baby-come-naa-series-online-eb8620985dc30491432d7afd2723e59c
Web-series,Hey Prabhu!,"1 Season, 6 Episodes",https://j2apps.s.llnwi.net/is1/media/images/aa570b91f931dba6cfefdefdbc2fc4d7/16x9/1_5x/test_pic1560930741991.jpg,/show/watch-hey-prabhu-series-online-aa570b91f931dba6cfefdefdbc2fc4d7
Web-series,The Aam Aadmi Family,"3 Seasons, 17 Episodes",https://j2apps.s.llnwi.net/is1/media/images/55be18d96ba21986618ddf8cdf9f8222/16x9/1_5x/test_pic1560474315831.jpg,/show/watch-the-aam-aadmi-family-series-online-55be18d96ba21986618ddf8cdf9f8222
Web-series,Humorously Yours,"2 Seasons, 9 Episodes",https://j2apps.s.llnwi.net/is1/media/images/9fb59b7b7f59d4a0e99d77d14f3760ba/16x9/1_5x/test_pic1559869781897.jpg,/show/watch-humorously-yours-series-online-9fb59b7b7f59d4a0e99d77d14f3760ba
Web-series,Aafat ,"1 Season, 6 Episodes",https://j2apps.s.llnwi.net/is1/media/images/91dbb4bb4c0b3d8bb63ec2df25946667/16x9/1_5x/test_pic1558680346953.jpg,/show/watch-aafat-series-online-91dbb4bb4c0b3d8bb63ec2df25946667
Web-series,"Bisht, Please!","1 Season, 6 Episodes",https://j2apps.s.llnwi.net/is1/media/images/b834346610d5b566185145fc69e77bcd/16x9/1_5x/test_pic1537792979261.jpg,/show/watch-bisht-please-series-online-b834346610d5b566185145fc69e77bcd
Web-series,Sticky Wicket,"1 Season, 4 Episodes",https://j2apps.s.llnwi.net/is1/media/images/6ee993aa7591acb38e0e7256d5dd21a4/16x9/1_5x/test_pic1558345767208.jpg,/show/watch-sticky-wicket-series-online-6ee993aa7591acb38e0e7256d5dd21a4
Web-series, InMates ,"1 Season, 5 Episodes",https://j2apps.s.llnwi.net/is1/media/images/28f26ece925a2f25cd130c6aa10539e0/16x9/1_5x/test_pic1537792308376.jpg,/show/watch-inmates-series-online-28f26ece925a2f25cd130c6aa10539e0
Web-series,The Adventures of Abbas Mastan,"1 Season, 4 Episodes",https://j2apps.s.llnwi.net/is1/media/images/02aa15b874660eced4b17528f8775c26/16x9/1_5x/test_pic1530705451559.jpg,/show/watch-the-adventures-of-abbas-mastan-series-online-02aa15b874660eced4b17528f8775c26
Web-series,Best of Sumukhi Suresh,"1 Season, 9 Episodes",https://j2apps.s.llnwi.net/is1/media/images/dbe1230c533fae2efae5d24303ec8c20/16x9/1_5x/test_pic1532326767028.jpg,/show/watch-best-of-sumukhi-suresh-series-online-dbe1230c533fae2efae5d24303ec8c20
Web-series,Nitibha Knows,"1 Season, 16 Episodes",https://j2apps.s.llnwi.net/is1/media/images/2d5adb47cad62744f30a87af30be0d58/16x9/1_5x/test_pic1539174929361.jpg,/show/watch-nitibha-knows-series-online-2d5adb47cad62744f30a87af30be0d58
Web-series,Best of SnG,"2 Seasons, 47 Episodes",https://j2apps.s.llnwi.net/is1/media/images/098a1c006fc7cc100a87a6665f4f3438/16x9/1_5x/test_pic1535466066045.jpg,/show/watch-best-of-sng-series-online-098a1c006fc7cc100a87a6665f4f3438
Web-series,Best of Kenny Sebastian,"1 Season, 6 Episodes",https://j2apps.s.llnwi.net/is1/media/images/ead56f5341cf50f1b48ec778ffc22e05/16x9/1_5x/test_pic1530711384778.jpg,/show/watch-best-of-kenny-sebastian-series-online-ead56f5341cf50f1b48ec778ffc22e05
Web-series,Best of Naveen Richard,"1 Season, 4 Episodes",https://j2apps.s.llnwi.net/is1/media/images/78976c9259daf7d92c21928fba29435f/16x9/1_5x/test_pic1539172701552.jpg,/show/watch-best-of-naveen-richard-series-online-78976c9259daf7d92c21928fba29435f
